id,year_id,accurate_back_zone_pass,accurate_chipped_pass,accurate_fwd_zone_pass,accurate_launches,accurate_long_balls,accurate_pass,accurate_throws,aerial_lost,aerial_won,appearances,attempts_conceded_ibox,attempts_conceded_obox,backward_pass,ball_recovery,blocked_cross,challenge_lost,crosses_18yardplus,dispossessed,duel_lost,duel_won,effective_blocked_cross,effective_clearance,effective_head_clearance,final_third_entries,formation_place,fouls,fwd_pass,game_started,goals_conceded,goals_conceded_ibox,goals_conceded_obox,head_clearance,leftside_pass,long_pass_own_to_opp,long_pass_own_to_opp_success,losses,lost_corners,mins_played,offside_provoked,passes_left,passes_right,pen_area_entries,pen_goals_conceded,poss_lost_all,poss_lost_ctrl,poss_won_att_3rd,poss_won_def_3rd,poss_won_mid_3rd,rightside_pass,successful_final_third_passes,total_back_zone_pass,total_chipped_pass,total_clearance,total_contest,total_cross,total_cross_nocorner,total_final_third_passes,total_fwd_zone_pass,total_launches,total_long_balls,total_pass,total_sub_on,total_tackle,total_throws,touches,was_fouled,won_contest,won_tackle,yellow_card,accurate_cross,accurate_cross_nocorner,accurate_freekick_cross,accurate_layoffs,accurate_through_ball,att_assist_openplay,att_bx_centre,att_bx_right,att_cmiss_high,att_goal_high_left,att_ibox_blocked,att_ibox_goal,att_ibox_miss,att_ibox_target,att_lf_goal,att_lf_total,att_miss_high,att_miss_high_right,att_miss_left,att_obox_blocked,att_obox_miss,att_obx_centre,att_openplay,att_rf_target,att_rf_total,att_sv_low_centre,att_sv_low_right,big_chance_missed,blocked_scoring_att,clean_sheet,crosses_18yard,draws,fouled_final_third,foul_throw_in,freekick_cross,goals,goals_openplay,goal_assist,goal_assist_intentional,goal_assist_openplay,hand_ball,interception,interceptions_in_box,interception_won,last_man_tackle,offtarget_att_assist,ontarget_att_assist,ontarget_scoring_att,outfielder_block,overrun,shot_off_target,six_yard_block,total_att_assist,total_flick_on,total_layoffs,total_offside,total_scoring_att,total_through_ball,turnover,unsuccessful_touch,wins,won_corners,accurate_flick_on,att_cmiss_right,att_miss_right,att_obox_target,big_chance_created,total_sub_off,att_assist_setplay,att_bx_left,att_setpiece,error_lead_to_shot,shield_ball_oop,att_freekick_miss,att_freekick_total,att_goal_low_centre,att_hd_target,att_hd_total,att_rf_goal,att_sv_low_left,big_chance_scored,corner_taken,goal_assist_setplay,penalty_conceded,att_hd_miss,clearance_off_line,error_lead_to_goal,red_card,saves,accurate_keeper_sweeper,att_sv_high_centre,total_keeper_sweeper,accurate_corners_intobox,accurate_pull_back,att_fastbreak,att_goal_low_right,att_hd_goal,att_lf_target,att_miss_high_left,shot_fastbreak,total_corners_intobox,total_fastbreak,total_pull_back,accurate_goal_kicks,accurate_keeper_throws,cross_not_claimed,dive_catch,dive_save,diving_save,gk_smother,goal_kicks,good_high_claim,keeper_pick_up,keeper_throws,penalty_faced,punches,saved_ibox,saved_obox,stand_catch,stand_save,total_high_claim,att_cmiss_left,hit_woodwork,att_goal_low_left,att_goal_high_right,att_ibox_post,att_post_left,att_sv_high_left,post_scoring_att,att_cmiss_high_right,att_freekick_goal,att_freekick_target,att_obox_goal,att_obox_post,att_obx_left,att_pen_goal,att_obp_goal,own_goals,att_lg_centre,att_post_high,penalty_save,att_goal_high_centre,att_sv_high_right,dangerous_play,goal_assist_deadball,att_post_right,goal_fastbreak,att_cmiss_high_left,penalty_won,head_pass,open_play_pass,successful_open_play_pass,att_hd_post,att_obxd_right,att_pen_miss,second_yellow,att_rf_miss,att_pen_target,att_obx_right,attempts_obox,att_obxd_left,attempts_ibox,touches_in_opp_box,att_lg_left,att_lg_right,att_freekick_post,att_lf_miss,back_pass,att_pen_post
4128,19,23.0,3.0,36.0,2.0,4.0,59.0,15.0,7.0,4.0,2.0,17.0,21.0,7.0,13.0,2.0,3.0,3.0,1.0,13.0,16.0,2.0,8.0,3.0,28.0,0.0,2.0,58.0,1.0,5.0,4.0,1.0,5.0,2.0,25.0,13.0,2.0,1.0,155.0,1.0,32.0,1.0,6.0,2.0,48.0,43.0,1.0,10.0,2.0,25.0,18.0,35.0,15.0,13.0,1.0,3.0,3.0,34.0,60.0,5.0,13.0,92.0,1.0,10.0,19.0,144.0,1.0,1.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4187,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1464,19,285.0,31.0,357.0,18.0,36.0,639.0,201.0,32.0,30.0,23.0,221.0,138.0,116.0,97.0,13.0,20.0,12.0,15.0,96.0,126.0,13.0,50.0,34.0,176.0,46.0,17.0,437.0,23.0,37.0,33.0,4.0,57.0,190.0,246.0,128.0,8.0,15.0,2070.0,7.0,119.0,215.0,42.0,1.0,404.0,363.0,4.0,60.0,33.0,139.0,154.0,356.0,84.0,91.0,25.0,32.0,32.0,255.0,558.0,99.0,112.0,882.0,,66.0,236.0,1475.0,18.0,12.0,50.0,1.0,3.0,3.0,1.0,5.0,1.0,9.0,5.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,5.0,2.0,6.0,1.0,1.0,1.0,2.0,5.0,19.0,7.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,38.0,3.0,25.0,1.0,5.0,5.0,3.0,18.0,5.0,4.0,1.0,10.0,1.0,6.0,1.0,9.0,3.0,13.0,13.0,8.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3527,19,307.0,15.0,280.0,3.0,56.0,586.0,1.0,23.0,8.0,21.0,119.0,90.0,81.0,72.0,2.0,19.0,1.0,21.0,89.0,79.0,2.0,11.0,3.0,81.0,0.0,25.0,166.0,16.0,15.0,11.0,4.0,13.0,227.0,71.0,52.0,5.0,5.0,1222.0,1.0,49.0,100.0,12.0,1.0,141.0,127.0,,36.0,36.0,202.0,107.0,336.0,23.0,25.0,12.0,4.0,4.0,146.0,344.0,9.0,71.0,676.0,5.0,46.0,1.0,837.0,15.0,10.0,34.0,5.0,1.0,1.0,,35.0,1.0,9.0,,,,,,,,,,1.0,1.0,,1.0,2.0,5.0,9.0,4.0,2.0,8.0,1.0,1.0,,2.0,2.0,3.0,5.0,2.0,,,,,,,,1.0,13.0,1.0,13.0,,4.0,5.0,2.0,5.0,2.0,5.0,,9.0,4.0,35.0,,9.0,6.0,8.0,8.0,11.0,2.0,2.0,1.0,3.0,2.0,1.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4071,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2279,19,317.0,42.0,301.0,6.0,42.0,612.0,132.0,28.0,21.0,19.0,186.0,128.0,74.0,83.0,7.0,18.0,8.0,4.0,81.0,104.0,7.0,44.0,26.0,143.0,57.0,22.0,350.0,19.0,34.0,30.0,4.0,49.0,54.0,201.0,120.0,9.0,18.0,1710.0,4.0,218.0,25.0,30.0,2.0,290.0,258.0,2.0,43.0,38.0,300.0,124.0,367.0,74.0,76.0,20.0,22.0,22.0,186.0,433.0,31.0,88.0,778.0,,55.0,175.0,1235.0,17.0,11.0,34.0,8.0,6.0,6.0,,13.0,,7.0,,,,,1.0,,,,,5.0,1.0,1.0,,1.0,3.0,4.0,2.0,,,,,,2.0,4.0,14.0,5.0,,,,,,2.0,1.0,2.0,,52.0,1.0,41.0,,4.0,7.0,,6.0,1.0,3.0,,11.0,,13.0,1.0,5.0,1.0,14.0,14.0,5.0,5.0,,,1.0,,,,2.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4233,19,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4004,19,26.0,5.0,66.0,,7.0,91.0,1.0,6.0,7.0,10.0,31.0,30.0,25.0,18.0,,4.0,1.0,13.0,44.0,31.0,,3.0,1.0,16.0,0.0,13.0,36.0,4.0,8.0,5.0,3.0,3.0,38.0,16.0,9.0,5.0,1.0,365.0,,11.0,38.0,9.0,1.0,68.0,63.0,4.0,3.0,11.0,21.0,32.0,28.0,10.0,8.0,14.0,5.0,5.0,50.0,97.0,2.0,11.0,120.0,6.0,7.0,1.0,207.0,12.0,5.0,6.0,2.0,1.0,1.0,,8.0,,4.0,2.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,3.0,6.0,11.0,6.0,2.0,13.0,1.0,,,4.0,,3.0,3.0,6.0,,1.0,1.0,,1.0,,,1.0,7.0,,6.0,,2.0,3.0,4.0,,1.0,7.0,,5.0,8.0,10.0,,15.0,,7.0,7.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,4.0,,1.0,2.0,,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3569,19,217.0,26.0,184.0,26.0,24.0,399.0,110.0,42.0,40.0,29.0,242.0,202.0,46.0,53.0,13.0,9.0,6.0,3.0,66.0,87.0,12.0,137.0,74.0,176.0,98.0,12.0,420.0,29.0,35.0,31.0,4.0,122.0,56.0,237.0,104.0,13.0,28.0,2466.0,12.0,191.0,3.0,28.0,1.0,397.0,309.0,1.0,27.0,14.0,124.0,89.0,285.0,57.0,227.0,,9.0,9.0,208.0,370.0,114.0,84.0,646.0,,33.0,152.0,1222.0,14.0,,21.0,4.0,2.0,2.0,,5.0,,6.0,8.0,,,,2.0,1.0,5.0,1.0,1.0,5.0,2.0,,,,1.0,1.0,4.0,,2.0,,1.0,3.0,2.0,5.0,3.0,6.0,2.0,1.0,,1.0,1.0,,,,,70.0,7.0,53.0,2.0,4.0,3.0,2.0,18.0,,6.0,,7.0,7.0,7.0,,10.0,,7.0,7.0,10.0,3.0,2.0,,4.0,,,6.0,1.0,,4.0,1.0,3.0,,,1.0,1.0,2.0,,,1.0,,,,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3009,19,435.0,38.0,228.0,21.0,89.0,662.0,72.0,33.0,50.0,26.0,230.0,204.0,73.0,119.0,23.0,14.0,4.0,10.0,79.0,115.0,23.0,88.0,57.0,120.0,0.0,18.0,376.0,24.0,42.0,38.0,4.0,87.0,143.0,201.0,118.0,12.0,35.0,2181.0,8.0,160.0,27.0,12.0,3.0,276.0,216.0,1.0,89.0,29.0,215.0,85.0,475.0,65.0,148.0,16.0,18.0,18.0,143.0,350.0,65.0,137.0,807.0,2.0,50.0,96.0,1268.0,4.0,11.0,39.0,3.0,1.0,1.0,,,,9.0,4.0,,,,2.0,,1.0,1.0,,,4.0,,,,3.0,3.0,1.0,,4.0,,,,2.0,3.0,14.0,8.0,1.0,,,,,,,,1.0,35.0,5.0,32.0,4.0,3.0,6.0,1.0,26.0,1.0,4.0,1.0,9.0,2.0,,,7.0,,6.0,6.0,6.0,2.0,,,,,,1.0,,,,1.0,1.0,,,,1.0,2.0,,,,,,2.0,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
